Ind	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pop	superpop
GTEX-13W46	-25.3638	-34.773	-10.0765	-7.08965	-2.05216	-0.133284	2.35142	0.431335	0.335982	-6.8218	GTEX-13W46	GTEX
GTEX-13X6H	-24.6898	-35.8427	-7.37192	-6.37353	0.978211	0.689016	3.67441	-1.36788	-3.88525	2.3737	GTEX-13X6H	GTEX
GTEX-13X6I	-25.8372	-37.2247	-8.45245	-6.30456	1.75901	0.718724	1.14529	3.60222	-1.46695	2.02477	GTEX-13X6I	GTEX
GTEX-13X6J	-20.4082	-34.8563	-5.82196	-5.36319	0.0821147	2.00022	-9.60608	1.17291	-2.13157	3.60552	GTEX-13X6J	GTEX
GTEX-13X6K	-23.8924	-37.599	-7.96688	-6.87156	0.926894	0.499008	-1.98437	1.01391	0.555346	-12.5668	GTEX-13X6K	GTEX
GTEX-13YAN	76.2579	1.93122	-3.05209	-1.29234	0.719104	-1.9245	1.07853	0.786734	-3.96821	-8.05806	GTEX-13YAN	GTEX
GTEX-1445S	-24.9293	-35.5306	-8.27361	-5.74187	-0.98961	0.852337	2.64562	0.777168	0.39781	-4.86245	GTEX-1445S	GTEX
GTEX-144FL	-24.9953	-35.114	-7.09287	-5.9031	0.626827	1.38975	-0.970022	-0.555544	0.435314	-1.07254	GTEX-144FL	GTEX
GTEX-144GL	-25.369	-38.3384	-8.25882	-4.54689	1.14962	-3.18886	3.1549	-0.159841	0.301758	0.788438	GTEX-144GL	GTEX
GTEX-144GM	-26.1299	-36.6109	-8.5363	-5.61297	-1.44949	-0.699041	7.38988	2.13805	1.01126	-2.14864	GTEX-144GM	GTEX
GTEX-145LU	-24.3678	-33.5882	-6.22483	-5.81675	1.4613	1.69387	4.24887	-0.132128	1.60887	1.05858	GTEX-145LU	GTEX
GTEX-145MF	-23.1677	-37.0847	-6.95091	-8.8527	0.173375	0.305253	0.208391	-0.794424	1.07641	-7.80871	GTEX-145MF	GTEX
GTEX-145MG	68.4982	-0.487848	-2.35015	-0.250464	-0.767821	-0.788571	2.02434	-0.368651	2.58574	-2.17601	GTEX-145MG	GTEX
GTEX-145MH	-25.0844	-35.9276	-4.71769	-6.76065	-0.602683	0.0832014	-1.72253	1.06536	-2.12546	-5.16227	GTEX-145MH	GTEX
GTEX-145MI	-19.2655	-34.3638	-2.98628	-7.39271	0.208829	3.31294	-13.2951	2.64622	1.3913	2.51693	GTEX-145MI	GTEX
GTEX-145MN	76.0264	0.903358	-1.13981	-1.96345	0.488993	0.963473	0.384806	-2.05897	1.20598	-3.98538	GTEX-145MN	GTEX
GTEX-145MO	-25.6851	-36.2924	-6.30488	-7.55193	0.320378	-0.202922	1.85816	-0.370128	1.07491	-6.81399	GTEX-145MO	GTEX
GTEX-146FH	-23.1978	-35.5939	-5.25572	-5.78774	-2.11181	1.42348	-7.51286	1.27373	-3.24506	-5.10371	GTEX-146FH	GTEX
GTEX-146FQ	-25.1866	-34.8856	-5.01033	-6.16711	0.875471	-1.6271	0.356594	1.16366	-1.80966	2.63396	GTEX-146FQ	GTEX
GTEX-146FR	-24.9229	-37.5195	-5.95623	-8.80635	1.90899	0.111883	3.01174	-0.366923	4.27946	-4.76018	GTEX-146FR	GTEX
GTEX-14753	-23.4298	-34.4616	-6.73364	-5.93309	0.237484	0.493256	9.85876	0.776511	1.89093	-7.21815	GTEX-14753	GTEX
GTEX-1477Z	-24.3927	-35.9358	-6.57617	-6.50903	0.374918	1.07661	5.84629	1.10063	-0.275646	-6.50135	GTEX-1477Z	GTEX
GTEX-147F3	-23.2194	-11.8998	-12.9516	20.8347	-0.875926	-3.45585	-3.27326	-2.85664	-0.511972	2.82354	GTEX-147F3	GTEX
GTEX-147F4	-19.1957	-30.9599	-3.66362	-8.30283	-2.15193	0.667425	-15.7426	1.57266	-1.43163	-1.87776	GTEX-147F4	GTEX
GTEX-147GR	-23.5069	-38.3521	-7.57306	-5.62197	0.628483	-1.6807	-0.708777	0.0659095	-0.0805462	-0.215556	GTEX-147GR	GTEX
GTEX-147JS	-24.0345	-37.0241	-6.03968	-6.83858	-0.724286	1.4467	1.52824	1.81003	-0.512785	-2.62088	GTEX-147JS	GTEX
GTEX-148VI	-23.488	-36.7592	-5.2488	-6.51002	-1.28921	-0.937753	-0.609508	-0.610093	1.17825	-2.93602	GTEX-148VI	GTEX
GTEX-148VJ	-25.6344	-36.7941	-8.01978	-4.47374	0.927987	2.05665	5.73403	1.77462	0.0415374	1.43516	GTEX-148VJ	GTEX
GTEX-1497J	72.4534	-0.440094	-1.51124	-1.19924	-0.616336	-0.186658	-0.0327861	1.80208	-3.99	2.27772	GTEX-1497J	GTEX
GTEX-14A5H	-23.5588	-36.509	-6.04546	-8.41604	0.015705	-0.661695	1.80465	-1.95206	0.0472747	-5.63721	GTEX-14A5H	GTEX
GTEX-14A6H	-24.3128	-37.7307	-6.02576	-5.54724	0.27009	0.0808182	5.44605	-1.55299	2.01775	-7.71581	GTEX-14A6H	GTEX
GTEX-14ABY	-23.4851	-37.5649	-7.15379	-7.13622	1.21152	-0.201081	0.804748	0.447033	-4.44158	0.947719	GTEX-14ABY	GTEX
GTEX-14AS3	-27.517	38.197	-5.50656	1.28019	1.98736	-14.8631	2.64451	-1.63394	0.126552	-1.98824	GTEX-14AS3	GTEX
GTEX-14ASI	72.4267	0.422277	-2.89112	-1.05475	-0.207657	0.648526	0.533681	2.51651	-2.25313	-0.488932	GTEX-14ASI	GTEX
GTEX-14B4R	-23.2055	-37.4249	-6.48699	-7.97929	-0.120076	-0.803576	1.96811	-0.770107	-0.105122	-2.46089	GTEX-14B4R	GTEX
GTEX-14BIL	-22.4492	-36.2574	-4.67186	-5.19776	-1.45555	0.637982	-5.7384	-0.361095	0.746071	3.95522	GTEX-14BIL	GTEX
GTEX-14BIM	-25.5912	-36.9447	-7.95918	-4.8009	0.34146	0.379722	3.87433	-2.19195	2.94238	-5.2746	GTEX-14BIM	GTEX
GTEX-14BIN	-21.8666	-33.5302	-2.61276	-5.01041	1.28091	1.11314	-5.86724	0.330158	1.70046	-1.88921	GTEX-14BIN	GTEX
GTEX-14BMU	-24.3363	-36.0613	-6.94711	-6.21292	-0.56139	1.09029	0.96143	-1.18949	-2.82624	5.5264	GTEX-14BMU	GTEX
GTEX-14BMV	-25.1442	-37.4605	-9.07402	-5.66545	-0.317286	1.04986	6.2602	-0.951466	-2.31204	2.69073	GTEX-14BMV	GTEX
GTEX-14C38	-24.9178	-37.1858	-6.88962	-7.16379	-0.368064	-1.85153	2.35933	-1.87069	-1.2657	-0.0566845	GTEX-14C38	GTEX
GTEX-14C39	-24.4023	-36.0676	-4.66712	-4.56226	0.565769	-0.379901	3.42419	-0.626625	-0.0813819	-7.72315	GTEX-14C39	GTEX
GTEX-14C5O	-24.5934	-37.7237	-8.29269	-6.37141	0.119705	1.47766	-0.0456314	-0.212325	-0.276713	2.14844	GTEX-14C5O	GTEX
GTEX-14DAQ	-25.1774	-33.8827	-6.56794	-7.03283	1.32439	-1.92338	5.49132	0.271293	-1.29331	2.49394	GTEX-14DAQ	GTEX
GTEX-14DAR	-24.7453	-36.2206	-6.78744	-6.08434	1.49936	1.03508	5.76385	0.43407	-0.0515274	5.26196	GTEX-14DAR	GTEX
GTEX-14E1K	60.2588	-4.62514	-3.72841	-1.30734	0.861595	-0.155356	1.62377	-0.350215	-1.60197	-4.3748	GTEX-14E1K	GTEX
GTEX-14E6C	-23.7481	-38.0824	-4.26607	-3.59939	-2.00901	-0.687056	-0.723526	-0.63812	-0.809736	1.41819	GTEX-14E6C	GTEX
GTEX-14E6D	-22.1328	-37.5817	-10.2699	-7.25297	-1.22446	0.626445	-4.42271	0.0163656	1.55522	-0.124755	GTEX-14E6D	GTEX
GTEX-14E6E	-24.5764	-36.4069	-6.06717	-6.38098	0.295939	-0.31221	2.96111	-2.09364	-0.476237	-9.45384	GTEX-14E6E	GTEX
GTEX-14E7W	-23.6687	-35.295	-9.60456	-7.42448	1.3085	-0.873737	4.06362	-0.685449	-4.52543	1.29655	GTEX-14E7W	GTEX
GTEX-14H4A	-24.4553	-36.8184	-7.34472	-7.01913	1.30698	0.339023	3.83557	2.53954	4.49948	-7.14401	GTEX-14H4A	GTEX
GTEX-14ICK	-26.0567	-35.5058	-7.51613	-6.81053	0.874818	-1.26249	6.40789	-1.28796	-6.43415	6.57977	GTEX-14ICK	GTEX
GTEX-14JFF	-19.3918	-34.1566	-3.62646	-6.14362	1.10345	1.26034	-12.7362	-1.22503	1.7193	4.7115	GTEX-14JFF	GTEX
GTEX-14JG1	-26.7072	-36.3851	-7.70218	-7.33422	0.980189	-1.12614	4.44322	-0.194941	0.560305	-0.31417	GTEX-14JG1	GTEX
GTEX-14JG6	-22.5405	-36.3953	-8.6889	-7.88515	-0.52127	-2.29467	-3.41145	1.95354	3.73116	-1.90695	GTEX-14JG6	GTEX
GTEX-14JIY	-25.8834	-35.874	-6.95555	-5.31633	0.954551	-1.98069	2.90633	-0.567882	-1.34108	4.61974	GTEX-14JIY	GTEX
GTEX-14LLW	-24.1743	-35.3385	-6.26703	-5.85554	0.811275	0.496676	1.79142	1.73513	-2.17581	-2.46859	GTEX-14LLW	GTEX
GTEX-14LZ3	-19.7116	-34.3232	-4.72586	-6.19449	0.00130694	1.60604	-16.8201	0.0020193	-2.04396	6.95111	GTEX-14LZ3	GTEX
GTEX-14PHX	-22.4142	-37.837	-6.18554	-7.19093	1.78932	1.98342	-0.767942	-2.97096	-0.533896	0.806997	GTEX-14PHX	GTEX
GTEX-14PHY	55.171	-5.27361	-3.51913	-1.20048	0.00236449	-1.0606	0.343319	-0.803637	-0.407735	-1.29522	GTEX-14PHY	GTEX
GTEX-14PII	-25.3568	-35.8534	-9.07905	-6.63668	-0.883422	-0.407344	4.53401	-1.97425	-3.40211	-4.88576	GTEX-14PII	GTEX
GTEX-14PJ2	-23.9462	-34.7793	-4.84937	-5.78925	-0.513526	3.58634	0.818182	1.55232	2.43216	-4.09041	GTEX-14PJ2	GTEX
GTEX-14PJ3	-16.7427	-11.0232	-11.3162	23.8753	1.96144	0.0573603	-5.24417	-1.52722	0.547726	0.73956	GTEX-14PJ3	GTEX
GTEX-14PJ4	-22.1851	-37.0018	-6.4781	-5.53421	-0.305685	-1.34669	3.71561	-0.0715128	-0.163562	-7.16297	GTEX-14PJ4	GTEX
GTEX-14PJ5	-23.1265	-36.878	-7.25877	-8.81781	-0.393375	-0.650939	2.97011	0.111056	2.68036	-5.93795	GTEX-14PJ5	GTEX
GTEX-14PJ6	-22.6974	-35.4973	-7.57553	-7.16868	-1.12831	-0.615024	1.40953	0.689205	-3.01962	-2.2464	GTEX-14PJ6	GTEX
GTEX-14PJM	-26.1093	-35.1323	-7.37593	-5.69122	2.55048	2.98883	7.70548	-0.261853	-0.319378	-2.54956	GTEX-14PJM	GTEX
GTEX-14PJN	-25.8857	-36.9076	-8.34621	-5.37911	0.346362	0.686244	3.5179	-1.31956	1.40271	-6.77398	GTEX-14PJN	GTEX
GTEX-14PJO	-24.426	-36.3099	-6.5825	-5.96775	0.80448	-1.28295	5.31393	-1.3632	0.387617	4.10031	GTEX-14PJO	GTEX
GTEX-14PJP	-22.7116	-37.0056	-7.56116	-7.137	-2.34066	0.0312724	-2.74737	-1.27745	0.836128	2.35324	GTEX-14PJP	GTEX
GTEX-14PK6	-23.8692	-37.3749	-8.25462	-6.89659	-0.111885	1.35203	0.548266	0.605619	-0.883065	-5.28952	GTEX-14PK6	GTEX
GTEX-14PKU	-24.5938	-37.9002	-5.81085	-7.61865	0.89967	-0.181795	4.22452	-0.845094	-4.33853	3.31983	GTEX-14PKU	GTEX
GTEX-14PKV	-24.8116	-36.5835	-5.83101	-5.21379	1.58285	-0.382057	0.868442	-0.0820927	0.641339	-7.37225	GTEX-14PKV	GTEX
GTEX-14PN3	-24.1857	-36.2958	-7.85695	-4.50774	0.337432	0.262146	5.784	0.439162	0.843196	-11.8919	GTEX-14PN3	GTEX
GTEX-14PN4	-23.3222	-35.5043	-5.92659	-9.28758	2.23265	-0.897517	1.49786	-0.774649	0.834073	-4.9241	GTEX-14PN4	GTEX
GTEX-14PQA	-24.8145	-37.7449	-7.48996	-7.81247	1.19504	1.38536	-0.336147	-0.981285	1.11441	-6.31691	GTEX-14PQA	GTEX
GTEX-14XAO	-24.8383	-36.8971	-8.14302	-5.45878	0.210163	0.740878	1.15396	1.30524	1.21487	3.14855	GTEX-14XAO	GTEX
GTEX-15CHC	-24.6098	-37.2533	-6.3102	-7.66589	-0.668194	0.786876	1.03551	0.402287	-1.84714	2.14163	GTEX-15CHC	GTEX
GTEX-15CHQ	-25.3449	-35.5516	-6.38411	-4.41188	-0.126704	2.44842	6.83986	0.811039	3.49984	-1.76394	GTEX-15CHQ	GTEX
GTEX-15CHR	-20.5788	-35.6291	-6.10825	-7.25557	0.967519	-2.30732	-5.91578	-1.63411	6.5343	0.237452	GTEX-15CHR	GTEX
GTEX-15D1Q	-24.5859	-37.527	-9.97735	-6.46463	-0.174368	1.80266	1.40853	0.503585	2.33536	1.46137	GTEX-15D1Q	GTEX
GTEX-15D79	-23.8871	-37.8307	-5.83149	-7.38311	0.194471	1.05384	-3.46031	0.693752	-1.71047	-1.92254	GTEX-15D79	GTEX
GTEX-15DCD	-24.5846	-35.5292	-6.28969	-7.30559	1.17642	-0.957728	2.59998	-0.870278	0.657451	-5.62179	GTEX-15DCD	GTEX
GTEX-15DCE	-22.03	-35.2568	-7.32871	-7.80605	-0.45181	0.580725	0.396399	0.68015	-1.71127	-3.68932	GTEX-15DCE	GTEX
GTEX-15DDE	72.8208	0.0764726	-0.734092	-1.66323	-0.0992966	0.974464	-0.91336	-3.65702	-3.22399	0.2213	GTEX-15DDE	GTEX
GTEX-15DYW	-24.9667	-35.3886	-5.29377	-6.28394	1.15475	0.837009	3.60659	1.67716	2.80037	-5.71838	GTEX-15DYW	GTEX
GTEX-15DZA	-18.4855	-28.7564	-9.43291	3.84919	-0.574529	1.72612	-3.56737	1.24552	2.95028	-9.45668	GTEX-15DZA	GTEX
GTEX-15EO6	-24.0376	-36.0311	-6.24854	-7.32067	-0.429452	-0.620642	0.049748	-1.37017	-0.210249	-2.14891	GTEX-15EO6	GTEX
GTEX-15EOM	-22.4708	-36.8644	-9.00341	-6.9927	-0.101401	2.33723	1.6598	-0.375865	-0.165194	1.21746	GTEX-15EOM	GTEX
GTEX-15ER7	-25.4194	-36.0793	-7.7432	-6.11712	1.74752	-1.68577	-1.04089	-2.52767	-4.16938	2.42994	GTEX-15ER7	GTEX
GTEX-15ETS	-23.6353	-36.5906	-8.53151	-7.74253	0.590403	-0.394904	-2.37952	1.0779	1.46654	-2.58921	GTEX-15ETS	GTEX
GTEX-15EU6	-23.2063	-36.4934	-4.52861	-7.10051	-1.732	1.47821	-10.6561	-0.541414	-2.11418	5.88529	GTEX-15EU6	GTEX
GTEX-15FZZ	-24.2198	-36.6551	-7.23358	-6.13193	1.5325	3.31623	0.597331	-0.534014	-0.736093	-8.14635	GTEX-15FZZ	GTEX
GTEX-15G19	-22.7234	-35.9888	-6.14065	-3.35067	-1.1191	1.42705	-0.576318	0.327417	-2.08796	-4.95792	GTEX-15G19	GTEX
GTEX-15G1A	-23.8312	-35.6026	-7.26071	-5.83384	-2.40811	-1.52704	-0.2671	-1.83749	2.21971	-3.10924	GTEX-15G1A	GTEX
GTEX-15RIE	-25.8349	-36.6965	-9.4315	-6.13976	-1.65743	-0.706361	1.90128	-2.1631	-2.58639	5.31014	GTEX-15RIE	GTEX
GTEX-15RIF	-25.5848	-35.781	-7.15793	-6.34565	-0.0057033	-0.81849	-1.57239	0.546328	-2.31975	4.13615	GTEX-15RIF	GTEX
GTEX-15RIG	-24.1236	-36.8473	-6.22999	-8.12675	-1.57222	-2.3294	1.17151	2.13268	-0.847318	1.33259	GTEX-15RIG	GTEX
GTEX-15RJ7	67.3487	-1.18642	-1.35264	0.715166	1.28085	2.72302	2.83565	-0.00310862	-5.91206	-1.78296	GTEX-15RJ7	GTEX
GTEX-15RJE	-25.2311	-38.1906	-7.92452	-5.70125	-0.863184	1.13506	2.97421	1.23216	-1.83297	-0.90759	GTEX-15RJE	GTEX
GTEX-15SB6	-24.8147	-35.6938	-6.54597	-7.08265	0.474359	0.211692	1.99161	-1.07342	-0.67057	0.135259	GTEX-15SB6	GTEX
GTEX-15SDE	58.9843	-6.93628	-0.353266	-1.26864	-0.984526	0.21502	-0.276045	-1.03722	-0.717982	-0.0333769	GTEX-15SDE	GTEX
GTEX-15SHU	-18.1605	-34.5252	-5.21141	-6.11237	-0.693424	0.214213	0.842349	0.964489	0.120136	-3.1597	GTEX-15SHU	GTEX
GTEX-15SHV	-25.4302	-34.5376	-6.26192	-5.5517	0.0608833	-1.67144	0.712158	0.160377	-0.861525	-0.70003	GTEX-15SHV	GTEX
GTEX-15SHW	78.8214	1.58471	-2.34231	-2.61247	0.414656	-0.861614	2.18812	-1.78071	-0.0133324	3.88878	GTEX-15SHW	GTEX
GTEX-15SKB	-25.1597	-37.4936	-5.54049	-6.54638	1.59308	-2.27617	5.86205	-1.38563	-1.95432	-0.207787	GTEX-15SKB	GTEX
GTEX-15SZO	-21.4589	7.29213	-15.6621	45.8914	0.00963996	-1.09297	-0.117509	2.4924	4.07057	-4.40163	GTEX-15SZO	GTEX
GTEX-15UF6	-23.2478	-37.307	-6.44209	-6.58705	0.356165	0.563723	0.387617	1.09003	1.38285	2.1125	GTEX-15UF6	GTEX
GTEX-15UF7	-22.2141	-35.6104	-6.21365	-6.66317	-0.554337	-2.50468	2.17157	0.0464486	1.85619	-9.43883	GTEX-15UF7	GTEX
GTEX-15UKP	-24.3406	-37.6543	-9.39148	-5.16867	-0.0153679	-0.548212	2.4729	0.795851	-0.750501	-6.59561	GTEX-15UKP	GTEX
GTEX-169BO	-25.8604	-36.9343	-7.66625	-6.29497	0.203518	-1.65423	4.77657	0.197576	-0.326562	5.24187	GTEX-169BO	GTEX
GTEX-16A39	-23.945	-37.0858	-7.14035	-5.60845	0.636523	1.3778	-3.29121	1.55848	-0.959148	3.15277	GTEX-16A39	GTEX
GTEX-16AAH	-20.9315	-1.41494	41.5388	5.72697	-0.367749	-1.33798	0.689976	0.0344224	-2.49869	4.86267	GTEX-16AAH	GTEX
GTEX-16BQI	-27.1022	-36.9873	-7.5855	-6.24373	0.721746	-0.42727	4.7258	1.23825	2.14425	-1.62537	GTEX-16BQI	GTEX
GTEX-16GPK	-25.7533	-35.1726	-8.99847	-6.8387	0.709329	-1.00737	7.57997	-1.53321	0.266415	2.19087	GTEX-16GPK	GTEX
GTEX-16MT8	-23.9068	-36.6029	-6.24601	-6.38342	0.801954	-0.758406	9.25165	0.916837	-0.413043	-2.35507	GTEX-16MT8	GTEX
GTEX-16MT9	-23.9734	-37.2647	-8.81785	-3.99995	-2.92255	0.345043	0.0538566	0.143083	1.49688	-3.86387	GTEX-16MT9	GTEX
GTEX-16MTA	-24.5451	-36.6835	-5.13576	-6.89894	-1.29292	0.0395887	0.483487	1.35916	-5.40031	-1.29576	GTEX-16MTA	GTEX
GTEX-16NGA	54.2577	-6.08294	-2.68004	-2.32722	-0.928224	0.430984	4.04315	0.735431	-0.0714381	-2.14349	GTEX-16NGA	GTEX
GTEX-16NPV	-24.1534	-36.4062	-6.40668	-4.85395	0.807762	-0.37911	4.834	1.22714	-1.82535	0.626528	GTEX-16NPV	GTEX
GTEX-16NPX	-25.1921	-34.2495	-8.43764	-5.70543	0.0536933	-0.0712546	4.02082	-0.101484	-0.119151	2.17106	GTEX-16NPX	GTEX
GTEX-16XZY	-20.1487	-18.666	-6.84314	13.0703	-0.516949	0.243429	-3.27042	0.400489	-0.596346	3.5805	GTEX-16XZY	GTEX
GTEX-16XZZ	-23.1466	-35.8965	-6.71486	-5.2513	-1.00222	0.292237	3.03588	-2.30199	-4.33405	1.56007	GTEX-16XZZ	GTEX
GTEX-16YQH	-23.217	-34.9969	-5.39589	-6.5111	0.0963488	0.562744	-3.62157	-0.500738	-2.37828	2.36486	GTEX-16YQH	GTEX
GTEX-178AV	-24.4452	-35.1076	-7.22566	-7.0696	-0.642104	1.04094	3.72639	-1.40684	-0.438247	-6.2815	GTEX-178AV	GTEX
GTEX-17EUY	-7.46328	-0.668622	-3.08626	-5.37987	2.11161	-9.0956	-0.614558	-1.41134	-3.97152	-0.165012	GTEX-17EUY	GTEX
GTEX-17EVP	-24.7351	-37.8822	-8.04213	-6.6891	0.416554	0.725847	0.950797	1.28326	3.2962	-12.7666	GTEX-17EVP	GTEX
GTEX-17EVQ	-25.0468	-38.0225	-6.27702	-4.76213	1.564	-0.237872	1.35289	0.190143	2.3156	-6.14897	GTEX-17EVQ	GTEX
GTEX-17F96	-24.6609	-36.5103	-7.62382	-6.98563	0.0227787	1.06299	4.34193	0.63004	0.494056	0.300597	GTEX-17F96	GTEX
GTEX-17F97	-24.0217	-36.6426	-7.81629	-5.07478	1.75505	1.14601	2.35175	-1.89698	-0.481183	-4.05256	GTEX-17F97	GTEX
GTEX-17F98	-24.7474	-35.9029	-5.87343	-5.52892	0.839262	-1.08345	1.95738	-2.55227	-3.73061	-6.86021	GTEX-17F98	GTEX
GTEX-17F9E	-21.8336	1.89393	-15.6516	37.8765	0.466788	1.97778	-5.78993	1.12465	-1.59696	-2.80588	GTEX-17F9E	GTEX
GTEX-17F9Y	-23.7189	-35.7326	-6.89891	-6.54612	-0.127744	-2.23722	3.47203	1.52511	0.597864	-4.7286	GTEX-17F9Y	GTEX
GTEX-17GQL	-24.7489	-37.691	-9.11111	-6.59003	1.65555	-1.83663	3.49185	-0.39822	1.22777	-0.549141	GTEX-17GQL	GTEX
GTEX-17HGU	-23.0284	-36.6191	-6.02979	-8.93454	-0.348481	1.34571	-1.3924	1.52702	-2.28563	4.82905	GTEX-17HGU	GTEX
GTEX-17HHE	-7.18765	-28.9513	-3.00351	-6.05687	-0.89993	1.00314	-8.54228	-1.00266	-0.967334	2.79406	GTEX-17HHE	GTEX
GTEX-17HHY	-25.0188	-37.64	-8.82201	-8.18066	2.07998	2.35094	2.68617	1.08968	-3.38544	0.442995	GTEX-17HHY	GTEX
GTEX-17HII	-24.3653	-37.5794	-6.4095	-7.54558	0.24627	-0.0521042	1.23612	-1.72709	-1.98681	-0.804595	GTEX-17HII	GTEX
GTEX-17JCI	-26.0655	-37.7954	-6.78212	-7.02902	-0.309799	0.673452	3.22042	-0.133541	0.281472	-3.86474	GTEX-17JCI	GTEX
GTEX-17KNJ	-23.0353	-36.5859	-7.20356	-6.22409	0.450038	-0.108185	1.98043	0.440548	0.659583	-2.9471	GTEX-17KNJ	GTEX
GTEX-17MF6	-24.2537	-36.8794	-6.96994	-7.28668	1.4899	0.26848	5.7038	2.88047	-0.917771	-6.13719	GTEX-17MF6	GTEX
GTEX-17MFQ	-24.9498	-36.273	-6.26488	-6.6294	0.410027	-3.1034	7.20757	-1.93873	-4.24028	0.143559	GTEX-17MFQ	GTEX
GTEX-183FY	-22.1597	-36.4056	-7.92158	-6.99763	0.81859	1.0479	2.61125	1.58482	0.64156	-3.70442	GTEX-183FY	GTEX
GTEX-183WM	-19.7771	-32.6859	-0.551603	-5.98073	0.836832	0.839343	-11.0729	-2.50349	0.151669	0.901431	GTEX-183WM	GTEX
GTEX-18464	-25.1345	-35.5465	-6.87546	-8.4997	-0.637759	-0.938598	2.1759	-0.254226	-2.99805	-2.59726	GTEX-18464	GTEX
GTEX-18465	-24.5638	-36.7771	-6.6979	-8.29818	1.2721	-0.45596	0.45128	0.425792	-2.19563	5.72866	GTEX-18465	GTEX
GTEX-18A66	-23.3638	-35.4854	-6.91007	-7.54637	1.90655	0.386554	-0.251639	1.85758	0.396381	-4.24621	GTEX-18A66	GTEX
GTEX-18A67	-23.1392	-36.0376	-6.75186	-5.46636	-0.37564	-0.522422	3.31624	0.404711	1.56279	-8.29597	GTEX-18A67	GTEX
GTEX-18A6Q	-22.1079	-35.2195	-4.419	-5.39349	-1.30448	-1.96776	-7.71065	0.601981	5.29624	-3.25137	GTEX-18A6Q	GTEX
GTEX-18A7A	-22.3885	-34.7371	-7.07033	-8.30874	-0.569265	1.14991	-2.77292	1.41727	-1.36447	-0.337992	GTEX-18A7A	GTEX
GTEX-18A7B	-23.466	-35.429	-7.50926	-6.90547	-0.603307	-0.636209	0.912264	1.58287	-3.45591	-5.55454	GTEX-18A7B	GTEX
GTEX-18D9A	-23.5469	-35.7987	-6.70336	-4.80882	-0.53712	0.840355	0.362826	-0.149705	-1.26108	0.0314834	GTEX-18D9A	GTEX
GTEX-18D9U	-13.9209	-8.08853	-10.8872	21.9627	0.928222	-0.672586	-3.09812	-0.224507	-1.84719	3.40101	GTEX-18D9U	GTEX
GTEX-18QFQ	63.299	-3.8009	-3.23176	-1.70494	1.18991	1.1318	2.47786	2.71756	-1.4381	-3.72342	GTEX-18QFQ	GTEX
GTEX-1A32A	-27.0202	-36.0739	-7.53218	-7.33307	0.633442	-0.350628	6.25113	1.65556	-1.01035	4.69065	GTEX-1A32A	GTEX
GTEX-1A3MV	-24.1437	-36.3194	-8.03474	-6.52351	0.156448	0.518726	1.78095	-0.718711	-0.836339	-11.4294	GTEX-1A3MV	GTEX
GTEX-1A3MW	-24.7403	-34.4858	-6.14115	-6.17632	1.79859	-0.2971	3.75425	0.370306	1.49978	2.14455	GTEX-1A3MW	GTEX
GTEX-1A3MX	-23.1758	-38.0589	-8.31992	-5.872	0.579049	-1.53511	2.32718	1.64298	-0.288484	-4.09827	GTEX-1A3MX	GTEX
GTEX-1A8FM	-24.5107	-36.4879	-8.58003	-5.82223	0.365312	-2.33132	0.978265	1.32021	-1.43117	-0.737137	GTEX-1A8FM	GTEX
GTEX-1A8G6	-22.4054	-35.9512	-7.08886	-5.79971	-0.465254	2.84331	3.35232	0.43173	-3.86207	0.197811	GTEX-1A8G6	GTEX
GTEX-1A8G7	-23.3996	-36.2688	-8.16425	-6.4368	1.94643	1.50785	0.613292	0.896985	-0.0871745	1.95134	GTEX-1A8G7	GTEX
GTEX-1AMEY	-23.9684	-34.2052	-6.73221	-4.26829	0.0278929	-0.355954	10.9289	1.59611	-0.76969	-0.300807	GTEX-1AMEY	GTEX
GTEX-1AMFI	-24.7387	-37.0421	-7.70982	-6.18617	0.21625	-1.02394	2.58855	0.273645	-2.51319	3.96869	GTEX-1AMFI	GTEX
GTEX-1AX8Z	-23.0807	-37.366	-7.79894	-4.67981	0.829268	-0.323937	2.06992	-0.797417	6.99161	-8.78269	GTEX-1AX8Z	GTEX
GTEX-1AX9I	-23.1442	-36.0146	-5.53041	-5.7122	0.535474	0.382898	-1.66896	1.86318	-2.48441	2.03472	GTEX-1AX9I	GTEX
GTEX-1AX9J	-22.961	-35.0819	-6.96532	-6.49979	-0.919419	-0.655793	3.49732	-0.764754	0.643797	0.739804	GTEX-1AX9J	GTEX
GTEX-1AX9K	-15.2092	-34.4871	-7.33828	-5.78009	2.01839	0.134936	1.0941	2.45745	0.731786	-4.45286	GTEX-1AX9K	GTEX
GTEX-1AYCT	-25.1135	-34.6381	-6.75016	-5.97063	1.44603	-0.128415	6.65669	-0.216197	-2.0616	1.63207	GTEX-1AYCT	GTEX
GTEX-1AYD5	73.8405	0.697758	-2.05882	-0.57869	-1.04969	1.49789	0.843463	-0.909775	-4.57117	-3.55195	GTEX-1AYD5	GTEX
GTEX-1B8KE	-25.7824	-35.2939	-4.16611	-6.63498	1.18268	-1.04593	1.15038	1.53379	-2.79089	-6.88606	GTEX-1B8KE	GTEX
GTEX-1B8KZ	-24.5278	-37.0818	-6.68989	-8.25819	1.78941	-0.248298	1.08685	1.95986	4.10283	-8.79569	GTEX-1B8KZ	GTEX
